datetime,season,weather,temp,humidity,windspeed,casual,registered,count,hour,day,month,day_of_week,is_holiday,is_peak_hour,is_weekend,zone_0,zone_1,zone_2,zone_3
2011-01-02 13:00:00,1,1,8.913875046935695,86.16971530659015,125.15542669520386,46,159,310.58683077315044,13,2,1,6,0,0,1,True,False,False,False
2011-01-02 14:00:00,1,4,10.486349760554685,84.79573362848639,81.72002761717022,0,188,319.41915345768086,14,2,1,6,0,0,1,True,False,False,False
2011-01-02 15:00:00,3,4,12.05882447417367,83.42175195038263,38.28462853913657,26,114,269.987997994416,15,2,1,6,0,0,1,True,False,False,False
2011-01-02 16:00:00,3,2,15.47958888441537,82.1838174140845,40.46775564003774,16,83,215.7713675850796,16,2,1,6,0,0,1,True,False,False,False
2011-01-02 17:00:00,3,3,18.900353294657076,80.94588287778639,42.6508827409389,31,80,182.20883261470613,17,2,1,6,0,1,1,True,False,False,False
2011-01-02 18:00:00,2,3,22.32111770489877,79.70794834148826,44.83400984184007,40,173,285.36961171292216,18,2,1,6,0,1,1,True,False,False,False
2011-01-02 19:00:00,4,4,30.83597747526293,78.47001380519015,33.12864153869557,29,70,173.60418022366997,19,2,1,6,0,1,1,True,False,False,False
2011-01-02 20:00:00,4,4,22.90300743422021,77.23207926889202,31.72458775517443,14,114,236.33538557876471,20,2,1,6,0,1,1,True,False,False,False
2011-01-02 21:00:00,4,1,14.970037393177492,75.99414473259391,30.32053397165329,41,55,136.5089974071503,21,2,1,6,0,0,1,False,True,False,False
2011-01-02 22:00:00,4,4,10.614218610961064,74.75621019629578,17.41984964682971,27,60,188.1392285904645,22,2,1,6,0,0,1,False,True,False,False
2011-01-02 23:00:00,3,1,30.635510859769315,73.51827565999767,34.87351448398141,2,102,247.6156135302815,23,2,1,6,0,0,1,True,False,False,False
2011-01-03 00:00:00,2,4,18.95427315053373,72.28034112369954,58.1344899101282,27,43,191.38996389740325,0,3,1,0,0,0,0,False,False,True,False
2011-01-03 01:00:00,2,2,7.516726332428531,72.84736222971735,49.154584485118384,4,165,259.8922048873965,1,3,1,0,0,0,0,False,False,True,False
2011-01-03 02:00:00,3,2,33.066744559470074,73.41438333573517,19.810317703360084,1,103,184.495220690909,2,3,1,0,0,0,0,False,False,True,False
2011-01-03 03:00:00,2,1,10.46418194122107,73.98140444175297,29.61602571132058,37,177,339.643191053569,3,3,1,0,0,0,0,False,False,True,False
2011-01-03 04:00:00,3,3,4.716272284739237,82.11840059813812,57.68717896318827,15,73,198.682242408324,4,3,1,0,0,0,0,False,False,True,False
2011-01-03 05:00:00,4,2,15.379963439879992,83.47893719414172,39.99430771167986,43,31,168.13645626576954,5,3,1,0,0,0,0,False,False,True,False
2011-01-03 06:00:00,3,1,26.043654595020747,84.83947379014532,22.301436460171445,16,120,219.88735138296,6,3,1,0,0,0,0,False,False,True,False
2011-01-03 07:00:00,4,4,27.02998526579662,86.20001038614893,22.173846182368514,11,89,203.8786148284393,7,3,1,0,0,1,0,False,False,True,False
2011-01-03 08:00:00,4,4,20.670262088755155,87.56054698215253,26.481784389979047,25,52,169.52486907706083,8,3,1,0,0,1,0,False,False,True,False
2011-01-03 09:00:00,1,1,14.310538911713692,88.92108357815613,30.789722597589584,48,175,348.17620541458206,9,3,1,0,0,1,0,False,False,True,False
2011-01-03 10:00:00,3,3,16.177259680695126,91.55877907521248,16.290982372648358,6,0,144.9087369688015,10,3,1,0,0,1,0,False,False,True,False
2011-01-03 11:00:00,1,1,27.691592115072165,94.19647457226884,41.99619472568482,23,102,185.6850144688557,11,3,1,0,0,0,0,False,False,True,False
2011-01-03 12:00:00,3,1,6.127922314621656,96.8341700693252,13.35308898771882,15,117,196.956766775696,12,3,1,0,0,0,0,False,False,True,False
2011-01-03 13:00:00,3,2,7.976530333919335,96.91514503260731,24.037986545639185,17,29,188.20188365156275,13,3,1,0,0,0,0,False,False,False,True
2011-01-03 14:00:00,1,1,9.825138353217014,96.99611999588942,34.72288410355955,7,8,121.763609786064,14,3,1,0,0,0,0,False,False,False,True
2011-01-03 15:00:00,1,1,32.9611636306555,97.07709495917152,33.85469168338579,26,107,200.8683652904189,15,3,1,0,0,0,0,False,False,False,True
2011-01-03 16:00:00,3,4,12.14439698004978,97.15806992245363,12.978694611772386,25,32,188.34427487612612,16,3,1,0,0,0,0,False,False,False,True
2011-01-03 17:00:00,2,2,31.237593725782315,97.23904488573577,42.325875866077375,30,25,167.12612133986835,17,3,1,0,0,1,0,False,False,False,True
2011-01-03 18:00:00,4,4,11.936861633872027,97.32001984901788,32.24835307791162,17,41,226.00178224291028,18,3,1,0,0,1,0,False,False,False,True
2011-01-03 19:00:00,1,4,9.823715754299553,97.40099481229996,31.64802463825422,1,41,136.8741994746113,19,3,1,0,0,1,0,False,False,False,True
2011-01-03 20:00:00,4,3,32.36568996126245,97.48196977558209,40.340351294387325,40,95,270.2232094678973,20,3,1,0,0,1,0,False,False,False,True
2011-01-03 21:00:00,2,3,29.867946223855604,97.5629447388642,38.35188439030531,22,38,118.52589549134646,21,3,1,0,0,0,0,False,False,False,True
2011-01-03 22:00:00,2,2,18.236744633306515,97.6439197021463,9.688614287726285,47,60,250.9005936163556,22,3,1,0,0,0,0,False,False,False,True
2011-01-03 23:00:00,2,2,29.555794109848843,96.00126312266195,16.097707418389863,48,46,224.3734066309192,23,3,1,0,0,0,0,False,False,False,True
2011-01-04 00:00:00,1,3,22.053836316805864,94.01568794362204,21.972962226415127,41,169,360.207864988942,0,4,1,1,0,0,0,False,False,True,False
2011-01-04 01:00:00,2,3,34.140542986322586,92.03011276458216,44.75697998136932,21,47,203.42368789873493,1,4,1,1,0,0,0,False,False,True,False
2011-01-04 02:00:00,1,3,9.637532605822187,90.04453758554226,38.8786233840423,32,179,310.16366849373804,2,4,1,1,0,0,0,False,False,True,False
2011-01-04 03:00:00,2,3,22.786594819775928,81.15987633141611,47.92602238354951,17,160,244.03015213402165,3,4,1,1,0,0,0,False,False,True,False
2011-01-04 04:00:00,4,3,20.17265080032077,72.27521507728997,47.26298675025437,14,154,252.131196308301,4,4,1,1,0,0,0,False,False,True,False
2011-01-04 05:00:00,4,4,15.466308669605278,74.33608969652511,52.40004024137466,40,170,259.3871052367415,5,4,1,1,0,0,0,False,False,True,False
2011-01-04 06:00:00,3,2,32.373611482252784,76.39696431576026,28.92181804872777,2,156,232.6234787103976,6,4,1,1,0,0,0,False,False,True,False
2011-01-04 07:00:00,4,4,6.460718508655534,72.85645005371606,28.37063435225233,47,146,308.0551221655396,7,4,1,1,0,1,0,False,False,True,False
2011-01-04 08:00:00,3,4,9.512278818967248,75.18352641448128,51.4607588745873,22,127,249.87552660845577,8,4,1,1,0,1,0,False,True,False,False
2011-01-04 09:00:00,4,1,18.83061077665276,77.5106027752465,42.24078672542508,46,98,239.62923928411004,9,4,1,1,0,1,0,False,False,True,False
2011-01-04 10:00:00,1,4,28.14894273433828,79.8376791360117,33.020814576262865,1,110,189.5726857458513,10,4,1,1,0,1,0,False,False,True,False
2011-01-04 11:00:00,4,3,10.28237999789351,82.16475549677692,21.012036402439144,41,27,117.22263184645549,11,4,1,1,0,0,0,False,True,False,False
2011-01-04 12:00:00,3,3,15.587698858664483,84.49183185754214,54.57607020535634,3,9,119.8859237193718,12,4,1,1,0,0,0,False,True,False,False
2011-01-04 13:00:00,3,1,32.88693744579524,83.9751960303285,32.159829706481005,25,194,332.8270634388809,13,4,1,1,0,0,0,False,False,False,True
2011-01-04 14:00:00,2,1,14.727021073464268,83.45856020311489,19.437458572691423,18,105,195.7341773888992,14,4,1,1,0,0,0,False,False,False,True
2011-01-04 15:00:00,1,1,26.209484197136657,82.94192437590125,43.93947611745686,48,143,277.5067017841749,15,4,1,1,0,0,0,False,False,False,True
2011-01-04 16:00:00,4,1,26.648226542780804,82.87576515719354,22.96828893618617,9,99,256.8027383742573,16,4,1,1,0,0,0,False,False,False,True
2011-01-04 17:00:00,2,1,19.98004661985874,82.80960593848584,58.20371998578785,21,0,158.35249737536913,17,4,1,1,0,1,0,False,False,False,True
2011-01-04 18:00:00,4,4,33.84343148454398,82.74344671977813,26.969755233365213,5,117,180.06364507737092,18,4,1,1,0,1,0,False,False,False,True
2011-01-04 19:00:00,4,1,29.56233082610749,82.67728750107042,42.13040168342201,0,81,181.086112608286,19,4,1,1,0,1,0,False,False,False,True
2011-01-04 20:00:00,2,4,17.86669894153809,82.61112828236271,27.530793988752407,42,131,319.3026961176315,20,4,1,1,0,1,0,False,False,False,True
2011-01-04 21:00:00,2,2,21.96124494348493,82.544969063655,52.69721653601266,15,196,307.1902162641768,21,4,1,1,0,0,0,False,False,False,True
2011-01-04 22:00:00,2,1,25.538116859019844,82.4788098449473,56.088904234624025,6,131,231.6433701742059,22,4,1,1,0,0,0,False,False,False,True
2011-01-04 23:00:00,2,1,20.391067016919084,82.4126506262396,49.14438704583006,23,114,272.5226133682089,23,4,1,1,0,0,0,False,False,False,True
2011-01-05 00:00:00,2,4,32.50610103258664,81.78962420051737,49.99319593573512,34,147,313.3813797205439,0,5,1,2,0,0,0,False,False,True,False
2011-01-05 01:00:00,4,2,23.54085749966041,81.16659777479514,62.33876615407366,13,62,205.85721965734928,1,5,1,2,0,0,0,False,False,True,False
2011-01-05 02:00:00,2,4,14.57561396673419,80.5435713490729,56.55429884390536,3,34,131.96739279202242,2,5,1,2,0,0,0,False,False,True,False
2011-01-05 03:00:00,1,4,11.521975792575947,79.92054492335068,40.82914288738255,40,115,277.7423907848826,3,5,1,2,0,0,0,False,False,True,False
2011-01-05 04:00:00,3,1,8.77668032264323,79.29751849762845,42.59990658141043,14,44,205.72692979314127,4,5,1,2,0,0,0,False,True,False,False
2011-01-05 05:00:00,2,3,6.031384852710514,78.67449207190622,44.37067027543831,43,56,200.4171665371489,5,5,1,2,0,0,0,False,True,False,False
2011-01-05 06:00:00,2,3,15.18551523741874,80.50090271090178,43.35714214268544,47,120,257.83990099778487,6,5,1,2,0,0,0,False,False,True,False
2011-01-05 07:00:00,4,4,24.33964562212697,82.32731334989734,42.34361400993257,22,151,312.8731799755401,7,5,1,2,0,1,0,False,False,True,False
2011-01-05 08:00:00,2,1,25.09739077238287,82.15520980916985,16.05773781906052,18,19,201.36300506548807,8,5,1,2,0,1,0,False,False,True,False
2011-01-05 09:00:00,2,2,24.85382574458223,81.98310626844236,45.438731662531616,13,155,334.47876666174045,9,5,1,2,0,1,0,False,False,True,False
2011-01-05 10:00:00,2,3,34.86385746678623,81.81100272771486,30.5303539465376,26,165,282.8220833285773,10,5,1,2,0,1,0,False,False,True,False
2011-01-05 11:00:00,4,2,20.37640271969484,81.63889918698737,16.920301974409952,35,151,280.865027985249,11,5,1,2,0,0,0,False,False,True,False
2011-01-05 12:00:00,2,3,32.24810909947695,82.81789002533601,58.92949989792272,37,23,132.24017159606063,12,5,1,2,0,0,0,False,False,True,False
2011-01-05 13:00:00,3,1,16.259877502914005,83.99688086368467,56.67940357505552,21,69,196.6854164046757,13,5,1,2,0,0,0,False,False,False,True
2011-01-05 14:00:00,4,4,29.59698771075826,85.1758717020333,55.53857819362422,10,101,181.94908276305625,14,5,1,2,0,0,0,False,False,False,True
2011-01-05 15:00:00,3,2,26.547262985943515,86.35486254038196,49.63343244636883,3,126,216.4024504329849,15,5,1,2,0,0,0,False,False,False,True
2011-01-05 16:00:00,4,2,13.48651153886578,87.5338533787306,45.5135288721915,31,117,272.2641495397903,16,5,1,2,0,0,0,False,False,False,True
2011-01-05 17:00:00,2,4,27.4982955108329,88.07517753420473,43.28497790902488,39,24,177.95837873349353,17,5,1,2,0,1,0,False,False,False,True
2011-01-05 18:00:00,3,2,21.26284930599623,88.61650168967886,15.685455830702058,40,80,168.96621702278156,18,5,1,2,0,1,0,False,False,False,True
2011-01-05 19:00:00,4,3,10.406425650820193,89.157825845153,55.99955093259183,23,196,369.4254237789965,19,5,1,2,0,1,0,False,False,False,True
2011-01-05 20:00:00,1,4,11.59195966897082,89.69915000062713,52.11835192748112,33,16,119.73556976408122,20,5,1,2,0,1,0,False,False,False,True
2011-01-05 21:00:00,2,3,12.77749368712145,90.24047415610126,48.23715292237039,2,57,133.54623109543246,21,5,1,2,0,0,0,False,False,False,True
2011-01-05 22:00:00,4,3,9.536254453165569,88.6345297393132,56.51979289791181,37,147,250.23537956774416,22,5,1,2,0,0,0,False,False,False,True
2011-01-05 23:00:00,1,1,18.02522230634257,87.02858532252515,44.16981983647466,1,1,85.59333813874369,23,5,1,2,0,0,0,False,False,False,True
2011-01-06 00:00:00,4,3,26.51419015951957,85.42264090573708,31.819846775037504,22,82,180.55643996719257,0,6,1,3,0,0,0,False,False,True,False
2011-01-06 01:00:00,1,1,30.18910973152936,83.81669648894903,57.72049945832876,39,8,124.31641996992708,1,6,1,3,0,0,0,False,False,True,False
2011-01-06 02:00:00,2,2,28.78923140614236,82.21075207216097,31.59243636925044,19,190,238.59005236940743,2,6,1,3,0,0,0,False,False,True,False
2011-01-06 03:00:00,3,2,13.615698567384309,80.60480765537292,41.14546295091014,7,122,236.4448252264588,3,6,1,3,0,0,0,False,False,True,False
2011-01-06 04:00:00,1,1,22.26887255289697,78.99886323858486,27.69634379237497,34,103,247.5377468609489,4,6,1,3,0,0,0,False,False,True,False
2011-01-06 05:00:00,4,3,30.371827050954344,74.83626011282561,41.2996448884825,48,82,300.9367811334382,5,6,1,3,0,0,0,False,False,True,False
2011-01-06 06:00:00,2,4,32.55560034290301,79.65188033085931,47.54902539595727,42,108,268.2235948957887,6,6,1,3,0,0,0,False,False,True,False
2011-01-06 07:00:00,1,4,52.98212757332492,83.05272677186986,41.753575344086826,2,119,209.76447913279628,7,6,1,3,0,1,0,False,False,True,False
2011-01-06 08:00:00,4,1,32.18748938270271,86.4535732128804,35.95812529221638,31,195,293.6694839084345,8,6,1,3,0,1,0,False,False,True,False
2011-01-06 09:00:00,4,2,32.45699180599173,89.85441965389094,25.2694641631455,30,133,263.8314217771428,9,6,1,3,0,1,0,False,False,True,False
2011-01-06 10:00:00,4,2,33.14478652383074,88.82298981532689,40.04979523824153,43,10,170.2101833219778,10,6,1,3,0,1,0,False,False,True,False
2011-01-06 11:00:00,1,4,33.83258124166975,87.79155997676284,54.83012631333756,45,148,281.6768178807171,11,6,1,3,0,0,0,False,False,True,False
2011-01-06 12:00:00,1,1,15.576603576906514,86.76013013819878,10.112970819316743,30,105,240.6365358122508,12,6,1,3,0,0,0,True,False,False,False
2011-01-06 13:00:00,1,4,13.763850858544531,85.72870029963472,40.22954879234159,0,190,350.75545513689207,13,6,1,3,0,0,0,False,False,False,True
2011-01-06 14:00:00,3,3,11.951098140182546,84.69727046107067,70.34612676536644,11,127,230.3403045195265,14,6,1,3,0,0,0,False,False,False,True
2011-01-06 15:00:00,1,3,10.138345421820564,83.66584062250662,57.48893202385119,17,29,93.28911641515276,15,6,1,3,0,0,0,False,True,False,False
2011-01-06 16:00:00,1,1,31.42772471337108,81.3440146311741,43.59918463799346,23,81,234.1257601119608,16,6,1,3,0,0,0,False,False,False,True
2011-01-06 17:00:00,1,1,19.67586269058569,79.02218863984159,58.80728301970335,35,114,262.37957198943684,17,6,1,3,0,1,0,False,False,False,True
2011-01-06 18:00:00,3,3,21.232774319467914,76.70036264850907,39.30180580866727,28,148,228.70893908590548,18,6,1,3,0,1,0,False,False,False,True
2011-01-06 19:00:00,1,2,20.32976514845297,74.37853665717657,32.90131107042939,24,150,290.83677922489323,19,6,1,3,0,1,0,False,False,False,True
2011-01-06 20:00:00,4,1,10.742167280065042,72.05671066584405,50.78240624984767,22,60,156.10033058015154,20,6,1,3,0,1,0,False,True,False,False
2011-01-06 21:00:00,1,3,22.497286279984017,69.73488467451153,18.521066023156948,2,157,276.304675928028,21,6,1,3,0,0,0,False,False,False,True
2011-01-06 22:00:00,4,3,27.533787391968563,71.23692847689742,28.317682206199844,29,173,363.3116745815838,22,6,1,3,0,0,0,False,False,False,True
2011-01-06 23:00:00,4,2,6.653774395020035,72.73897227928329,34.290396674017686,16,187,301.8134533594805,23,6,1,3,0,0,0,False,False,False,True
2011-01-07 00:00:00,4,2,14.540024808592408,74.24101608166917,24.694244308339613,44,17,197.6494320715724,0,7,1,4,0,0,0,False,True,False,False
2011-01-07 01:00:00,3,2,7.469657229149304,75.74305988405506,28.21167295986245,48,61,176.3254378924021,1,7,1,4,0,0,0,False,True,False,False
2011-01-07 02:00:00,3,2,15.837862050779982,77.24510368644094,14.785258733853476,29,172,259.6262429725504,2,7,1,4,0,0,0,False,False,True,False
2011-01-07 03:00:00,3,4,25.05660195283485,78.74714748882681,19.793178447796954,48,60,272.75869006688714,3,7,1,4,0,0,0,False,False,True,False
2011-01-07 04:00:00,1,2,30.857149734313783,80.2491912912127,27.14072368767249,18,58,189.50078342209005,4,7,1,4,0,0,0,False,False,True,False
2011-01-07 05:00:00,4,4,34.81298708931591,80.4316015693504,50.43345763877736,4,162,289.3951869490878,5,7,1,4,0,0,0,True,False,False,False
2011-01-07 06:00:00,3,1,24.625754297087536,80.61401184748811,18.31832621867487,39,109,286.8845120673402,6,7,1,4,0,0,0,True,False,False,False
2011-01-07 07:00:00,3,3,14.2034155807965,80.79642212562582,27.69586944611937,33,149,270.518151515074,7,7,1,4,0,1,0,True,False,False,False
2011-01-07 08:00:00,1,4,32.23621999399677,86.5395922791821,14.580239910521389,8,113,250.1348379786488,8,7,1,4,0,1,0,True,False,False,False
2011-01-07 09:00:00,3,1,29.606526814855428,92.28276243273837,36.8840459257594,38,151,313.61642197193163,9,7,1,4,0,1,0,True,False,False,False
2011-01-07 10:00:00,1,1,23.70391405662302,74.04286087411754,40.99016656307069,47,50,162.59470092665737,10,7,1,4,0,1,0,False,True,False,False
2011-01-07 11:00:00,2,4,25.33481566766195,73.82359757838114,52.43053288498592,43,64,256.857151860954,11,7,1,4,0,0,0,True,False,False,False
2011-01-07 12:00:00,3,1,37.36081662197432,73.60433428264476,51.96113958940531,25,142,310.70215347781004,12,7,1,4,0,0,0,True,False,False,False
2011-01-07 13:00:00,2,1,28.22268223784401,73.38507098690836,25.26138711607154,4,111,181.0135648089704,13,7,1,4,0,0,0,False,True,False,False
2011-01-07 14:00:00,1,4,14.578157896400796,73.16580769117196,16.474897159674434,23,155,288.5624176978843,14,7,1,4,0,0,0,False,True,False,False
2011-01-07 15:00:00,4,1,28.61962029939404,72.94654439543558,19.988584460648376,30,41,168.65017330324355,15,7,1,4,0,0,0,False,True,False,False
2011-01-07 16:00:00,3,2,23.85589902679436,72.72728109969918,32.16696844722934,23,147,317.1605289381081,16,7,1,4,0,0,0,True,False,False,False
2011-01-07 17:00:00,1,2,19.09217775419468,72.5080178039628,44.34535243381029,20,42,124.32168254999056,17,7,1,4,0,1,0,False,True,False,False
2011-01-07 18:00:00,4,3,20.44094697415744,72.2887545082264,12.75876567664028,21,196,429.741229807029,18,7,1,4,0,1,0,True,False,False,False
2011-01-07 19:00:00,4,1,9.30813813774615,72.06949121249001,17.801811362887364,37,190,326.4629887910916,19,7,1,4,0,1,0,False,True,False,False
2011-01-07 20:00:00,2,3,10.042347870822738,71.85022791675362,19.18187889277265,21,170,317.8796020840144,20,7,1,4,0,1,0,False,True,False,False
2011-01-07 21:00:00,1,2,10.776557603899324,71.63096462101723,20.561946422657943,20,1,167.37992871021572,21,7,1,4,0,0,0,False,True,False,False
2011-01-07 22:00:00,4,2,27.24086208345568,76.31629776418805,50.54025390712483,29,150,277.9037285222292,22,7,1,4,0,0,0,False,False,False,True
2011-01-07 23:00:00,3,2,31.18415934176428,81.00163090735886,45.80577855923075,48,139,288.3641807227531,23,7,1,4,0,0,0,False,False,False,True
2011-01-08 00:00:00,3,1,35.12745660007288,85.68696405052968,41.07130321133668,46,173,308.7562373458343,0,8,1,5,0,0,1,True,False,False,False
2011-01-08 01:00:00,2,1,14.856505554706391,83.96306830185668,34.347921965106465,9,125,212.3059206331733,1,8,1,5,0,0,1,True,False,False,False
2011-01-08 02:00:00,4,2,22.180693750985235,82.23917255318369,22.35417664161539,2,160,275.05438748496306,2,8,1,5,0,0,1,True,False,False,False
2011-01-08 03:00:00,1,3,16.513850707391597,80.51527680451069,33.679484115362,38,43,181.86933464779747,3,8,1,5,0,0,1,False,True,False,False
2011-01-08 04:00:00,3,3,10.847007663797962,78.7913810558377,45.00479158910862,28,152,269.674829463366,4,8,1,5,0,0,1,True,False,False,False
2011-01-08 05:00:00,4,4,28.209258774006496,77.0674853071647,26.738100966213736,24,34,149.455855680855,5,8,1,5,0,0,1,True,False,False,False
2011-01-08 06:00:00,4,2,29.20607983259657,78.2503542470352,36.00373358991517,1,162,285.300494786477,6,8,1,5,0,0,1,True,False,False,False
2011-01-08 07:00:00,2,3,10.332807807474495,79.4332231869057,51.92877739032987,12,64,157.1153006664959,7,8,1,5,0,1,1,False,True,False,False
2011-01-08 08:00:00,3,2,31.88018783261318,80.6160921267762,17.45179872059738,26,170,293.66197719251994,8,8,1,5,0,1,1,True,False,False,False
2011-01-08 09:00:00,3,3,33.31699460470246,81.7989610666467,36.24715214614481,28,195,355.05965400561234,9,8,1,5,0,1,1,True,False,False,False
2011-01-08 10:00:00,1,4,6.49635484560455,82.9818300065172,27.208127038851984,13,189,314.5451066624813,10,8,1,5,0,1,1,True,False,False,False
2011-01-08 11:00:00,3,4,14.201748565201267,84.1646989463877,46.20992750343457,3,158,234.67027316935187,11,8,1,5,0,0,1,True,False,False,False
2011-01-08 12:00:00,1,2,8.758486303829407,85.3475678862582,10.913856540289531,7,155,266.4696259790879,12,8,1,5,0,0,1,True,False,False,False
2011-01-08 13:00:00,3,3,14.36857752616698,86.53043682612869,43.52191879381593,4,138,260.3251118292868,13,8,1,5,0,0,1,True,False,False,False
2011-01-08 14:00:00,2,1,19.18684832608736,87.7133057659992,15.319961488967207,43,31,208.9213323481352,14,8,1,5,0,0,1,True,False,False,False
2011-01-08 15:00:00,3,4,22.98931848650308,88.8961747058697,11.975747601234,26,65,173.6105082777365,15,8,1,5,0,0,1,True,False,False,False
